kegg_id,metatlas_inchi_key
C14508,AUHZEENZYGFFBQ-UHFFFAOYSA-N
C15884,AUIMFBMJZYMMRO-MRLRKSOKSA-N
C09515,AUJNARNSAAQNAK-WWHLYTOASA-N
C15722,AUJXLBOHYWTPFV-MXGHYKICSA-N
C15047,AUJYFVLNTWWEIM-NDUYDNQLSA-N
C14873,AUKDKWLCVXCCBN-UHFFFAOYSA-N
C20331,AULCUSCIZQQSMU-WDJSDFAOSA-N
C08900,AULWDENWMBJIIQ-KFRXWHRXSA-N
C17821,AUNAUZZQBAIQFJ-UHFFFAOYSA-N
C00255,AUNGANRZJHBGPY-SCRDCRAPSA-N
C02151,AUOFTPXWUVYOOQ-VJBMQPMPSA-N
C06125,AURCBSWGPREGRQ-VGNRXBDKSA-N
C15484,AURFZBICLPNKBZ-FZCSVUEKSA-N
C11825,AURFZBICLPNKBZ-GRWISUQFSA-N
C13712,AURFZBICLPNKBZ-LOPWJTSLSA-N
C05480,AURFZBICLPNKBZ-YZRLXODZSA-N
C01909,AUTOLBMXDDTRRT-UHFFFAOYSA-N
C17473,AUTZLTCWRDPAPV-UHFFFAOYSA-N
C09421,AUVVAXYIELKVAI-CKBKHPSWSA-N
C11676,AUVZFRDLRJQTQF-HABJSQLJSA-N
C15217,AUWUNEDFGHJFBH-UHFFFAOYSA-N
C09673,AUWWCTMETLOZSD-HEQLZXTPSA-N
C02465,AUYYCJSJGJYCDS-LBPRGKRZSA-N
C01692,AUZONCFQVSMFAP-UHFFFAOYSA-N
C18152,AVEDVDGOEJPOAB-IBHSAMIZSA-L
C09562,AVFIYMSJDDGDBQ-CUOATXAZSA-N
C15514,AVFORCKFTWHFAR-ZSIFGTMLSA-N
C14471,AVHHNFHLLZCWFH-UHFFFAOYSA-N
C10717,AVIUTYMRHHBXPB-UXXRCYHCSA-N
C11817,AVJZNOIWPGXYKM-LXFCCGDJSA-N
C19498,AVKHCKXGKPAGEI-UHFFFAOYSA-N
C06574///C13652,AVKUERGKIZMTKX-NJBDSQKTSA-N
C04291,AVLLFBZLCFQWSX-ICFOKQHNSA-N
C18680,AVMSKCRHMKXYOO-JNVIWZAMSA-N
C12364,AVPCFSKPNCJHHT-UHFFFAOYSA-N
C09105,AVQGMZMZZORTNF-KTFIAZJISA-N
C08559,AVQHQGYBRFPNMT-JOPLDPTKSA-N
C01802,AVSXSVCZWQODGV-DPAQBDIFSA-N
C01802,AVSXSVCZWQODGV-QSOBUISFSA-N
C10311,AVSZOSVPTLSHOV-UHFFFAOYSA-N
C19556,AVUYXHYHTTVPRX-UHFFFAOYSA-N
C01010,AVWRKZWQTYIKIY-UHFFFAOYSA-N
C11598///C00192,AVXURJPOCDRRFD-UHFFFAOYSA-N
C14712,AVYGCQXNNJPXSS-UHFFFAOYSA-N
C16760,AVZIASIVCYCZND-UHFFFAOYSA-N
C08683,AWCSAXLOUNZFKK-TUCMIPCLSA-N
C05463,AWDRATDZQPNJFN-VAYUFCLWSA-N
C15319,AWFOJLJWZNBTBX-MJWISQFFSA-N
C15821,AWGBZRVEGDNLDZ-JCUCCFEFSA-N
C15168,AWIVCGHUJHEQNV-UHFFFAOYSA-N
C13744,AWJJLYZBWRIBCZ-UGTJMOTHSA-N
C06323,AWJUIBRHMBBTKR-UHFFFAOYSA-N
C10207,AWLFGFDTGPLHKG-UHFFFAOYSA-N
C05467,AWLXQJGPNLCTLM-YFXOTMPNSA-N
C09308,AWMHMGFGCLBSAY-SFHVURJKSA-N
C16957,AWOGQCSIVCQXBT-LYDRAKHJSA-N
C11461,AWPOZYVMSZJRAL-JPIQNSJLSA-N
C00273,AWQIYVPBMVSGCL-PHDIDXHHSA-N
C20201,AWQLNKJBXASXDU-SFDCBXKLSA-N
C06066,AWQSAIIDOMEEOD-UHFFFAOYSA-N
C18517,AWSZRJQNBMEZOI-UHFFFAOYSA-N
C00093,AWUCVROLDVIAJX-GSVOUGTGSA-N
C03189,AWUCVROLDVIAJX-UHFFFAOYSA-N
C00623,AWUCVROLDVIAJX-VKHMYHEASA-N
C15340,AWUGBSODAQALNP-JPDLMGPVSA-N
C10951,AWUHASQZSYOAQH-UHFFFAOYSA-N
C16880,AWWPNKWNJLNEKN-UHFFFAOYSA-N
C15232///C18748///C18449,AWYFNIZYMPNGAI-UHFFFAOYSA-N
C18692,AWYOMXWDGWUJHS-UHFFFAOYSA-N
C14436,AWZOLILCOUMRDG-UHFFFAOYSA-N
C19282,AWZVYNHQGTZJIH-UHFFFAOYSA-N
C08965,AXDBORJNOUXIBC-FZVIGMKHSA-N
C06095,AXEUUXHMKSPQAI-YTJHIPEWSA-N
C16712,AXGMAUGTYXHCAX-AWEZNQCLSA-N
C19027,AXGUBXVWZBFQGA-UHFFFAOYSA-N
C12311,AXHGAUSFRHOIGV-UHFFFAOYSA-N
C15246,AXMITDHZDYKPEO-UHFFFAOYSA-N
C08921,AXNVHPCVMSNXNP-OXPBSUTMSA-N
C06371,AXQLFFDZXPOFPO-FSGZUBPKSA-N
C02108,AXRMSBLBSHJLGO-UHFFFAOYSA-N
C09088,AXSFWIGDSYMZQJ-JSVKVMEJSA-N
C14980,AXSURGHMUQGRLH-WTRLJETISA-N
C18798,AXTQDQLSPVRFFQ-IMLXLKHHSA-N
C19677,AXUADEXBLHHYAJ-KGSGWQTPSA-N
C11239,AXUZQJFHDNNPFG-UXBLZVDNSA-N
C16954,AXVVWZONCVUAPP-QULPKBGFSA-N
C02442,AXVZFRBSCNEKPQ-UHFFFAOYSA-N
C06507,AXZSUSWNAXMBBB-NQYRMHKHSA-M
C18938,AYBALPYBYZFKDS-OLZOCXBDSA-N
C08786,AYBKFVIPPCLFDH-KPZLONJUSA-N
C08931,AYDKOFQQBHRXEW-AAUPIIFFSA-N
C00068,AYEKOFBPNLCAJY-UHFFFAOYSA-O
C01283,AYESCHMRXGYEFV-CDRYSYESSA-N
C14598,AYEXSTRNLGYBSQ-YOBHSKELSA-N
C00188,AYFVYJQAPQTCCC-GBXIJSLDSA-N
C05519,AYFVYJQAPQTCCC-HRFVKAFMSA-N
C12317,AYFVYJQAPQTCCC-PWNYCUMCSA-N
C00820,AYFVYJQAPQTCCC-STHAYSLISA-N
C04431,AYFXPGXAZMFWNH-ARJAWSKDSA-N
C12838,AYFXPGXAZMFWNH-ONEGZZNKSA-N
C01892,AYGMEFRECNWRJC-UHFFFAOYSA-N
C16782,AYJGABFBAYKWDX-IAGOWNOFSA-N
C03766,AYKYOOPFBCOXSL-UHFFFAOYSA-N
C19244,AYLURHVFAYRSHT-UHFFFAOYSA-N
C08578,AYMYWHCQALZEGT-ORCRQEGFSA-N
C06600,AYNPIRVEWMUJDE-UHFFFAOYSA-N
C16709,AYPIIWGCGUQVNZ-OYHNWAKOSA-N
C16591,AYRIVCKWIAUVOO-UHFFFAOYSA-N
C09552,AYSAVJUPCHRCGO-ODHINMQUSA-N
C17798,AYWNHWGQTMCQIV-PENCHUSISA-N
C09698,AYXPYQRXGNDJFU-AOWZIMASSA-N
C08700,AZAZKLKDEOMJBJ-BOPAMEKVSA-N
C02514,AZCFLHZUFANAOR-OWOJBTEDSA-N
C02167,AZCFLHZUFANAOR-UPHRSURJSA-N
C17404,AZCVBVRUYHKWHU-MBNYWOFBSA-N
C05265,AZCVXMAPLHSIKY-HSJNEKGZSA-N
C10414,AZELSOYQOIUPBZ-UHFFFAOYSA-N
C18741,AZFKQCNGMSSWDS-UHFFFAOYSA-N
C10185,AZFYHRHUTXBGJS-UHFFFAOYSA-N
C16593,AZJTUYPIWZAMTM-UHFFFAOYSA-N
C09712,AZJUJOFIHHNCSV-KCQAQPDRSA-N
C09780,AZKVWQKMDGGDSV-BCMRRPTOSA-N
C18164,AZKZPXFWTQSDET-JGVQIMAZSA-N
C11412,AZOCECCLWFDTAP-BDAKNGLRSA-N
C11401,AZOCECCLWFDTAP-DTWKUNHWSA-N
C11415,AZOCECCLWFDTAP-IUCAKERBSA-N
C11398,AZOCECCLWFDTAP-RKDXNWHRSA-N
C18018,AZOCECCLWFDTAP-UHFFFAOYSA-N
C07290,AZPLXDBZIQMMMT-UHFFFAOYSA-N
C10613,AZQSCCFUFHJMQW-UHFFFAOYSA-N
C00472///C15602,AZQWKYJCGOJGHM-UHFFFAOYSA-N
C13753,AZRZBCASYOBNKQ-UHFFFAOYSA-N
C02466,AZSFNUJOCKMOGB-UHFFFAOYSA-N
C08289,AZSWUZQIIMMKOZ-BYPYZUCNSA-N
C18122,AZXHAWRMEPZSSV-UHFFFAOYSA-N
C18893,AZZZNYGPGINRNT-ZEBDFXRSSA-N
C18843,BAAGPGLSSCBBBB-UHFFFAOYSA-N
C18927,BABJTMNVJXLAEX-UHFFFAOYSA-N
C06727,BACDCBUEYBFLFV-JGVFFNPUSA-N
C11021,BACHBFVBHLGWSL-UHFFFAOYSA-N
C10017,BACLASYRJRZXMY-UHFFFAOYSA-N
C16157,BAFPKKRTAQMYMS-KIBZDBDJSA-N
C16157,BAFPKKRTAQMYMS-MEKAZKDWSA-N
C19218,BAHPQISAXRFLCL-UHFFFAOYSA-N
C10191,BAIRXMVFPKLWSE-UHFFFAOYSA-N
C12022,BAIYWTZQRMCJBV-FMMPLYQGSA-N
C19473,BAJQRLZAPXASRD-UHFFFAOYSA-N
C18423,BAKXBZPQTXCKRR-UHFFFAOYSA-N
C11062,BAMBWCGEVIAQBF-CITAKDKDSA-N
C19443,BAPJBEWLBFYGME-UHFFFAOYSA-N
C16214,BAPSHYICOLNVCF-YMBWGVAGSA-N
C12285,BAQAVOSOZGMPRM-QBMZZYIRSA-N
C08784,BASHMUPTLJHSQJ-ZGXGNEARSA-N
C10293,BATBOVZTQBLKIL-KRWDZBQOSA-N
C17415,BATBOVZTQBLKIL-QGZVFWFLSA-N
C10376,BATFHSIVMJJJAF-UHFFFAOYSA-N
C19249,BATOPAZDIZEVQF-MQQKCMAXSA-N
C17017,BAUPPZJHTWBQAS-ZZWXXDIBSA-N
C11395,BAVONGHXFVOKBV-NXEZZACHSA-N
C11408,BAVONGHXFVOKBV-UWVGGRQHSA-N
C11409,BAVONGHXFVOKBV-VHSXEESVSA-N
C00964,BAVONGHXFVOKBV-ZJUUUORDSA-N
C00218,BAVYZALUXZFZLV-UHFFFAOYSA-N
C00003,BAWFJGJZGIEFAR-NNYOXOHSSA-O
C05348,BAXHHWZKQZIJID-UHFFFAOYSA-M
C15257,BAZGVDKAIHZPOH-ZBRFXRBCSA-N
C08389,BAZSXBOAXJLRNH-UHFFFAOYSA-N
C11127,BAZVSMNPJJMILC-UHFFFAOYSA-N
C09682,BBAMLNIPVMLTSQ-VNHYZAJKSA-N
C06865,BBBFJLBPOGFECG-VJVYQDLKSA-N
C13112,BBDAGFIXKZCXAH-CCXZUQQUSA-N
C19310,BBDKZWKEPDTENS-UHFFFAOYSA-N
C08469,BBFQZRXNYIEMAW-UHFFFAOYSA-N
C03430,BBFYUPYFXSSMNV-HMGRVEAOSA-N
C09537,BBIDMUQZCCGABN-UXSWQMMLSA-N
C03994,BBJOGQWGYPHPCA-UHFFFAOYSA-N
C19093,BBJPZPLAZVZTGR-UHFFFAOYSA-N
C11251,BBJQPKLGPMQWBU-JADYGXMDSA-N
C08539,BBJUSJOGHYQDQX-AAEUAGOBSA-N
C18764,BBKDWPHJZANJGB-UHFFFAOYSA-N
C11403,BBKYOZJVRPOMGL-DTWKUNHWSA-N
C11418,BBKYOZJVRPOMGL-IUCAKERBSA-N
C10090,BBNDPXOGORGETN-AUUYWEPGSA-N
C10395,BBNQQADTFFCFGB-UHFFFAOYSA-N
C14546,BBOUFHMHCBZYJJ-LLVKDONJSA-N
C14545,BBOUFHMHCBZYJJ-NSHDSACASA-N
C11878,BBPXZLJCPUPNGH-CMKODMSKSA-N
C14998,BBUJYEQSYYZBDG-SPHVDITISA-N
C11816,BBVFHYCHEWCGBH-ZQIUZPCESA-N
C17988,BBWHQSZBCQYJHR-JWYRXTSNSA-N
C11341,BBXRRTJNJCPGBU-UHFFFAOYSA-N
C18828,BBXXLROWFHWFQY-UHFFFAOYSA-N
C16612,BBYAFETUIKMLSF-UHFFFAOYSA-N
C02371,BBYDXOIZLAWGSL-UHFFFAOYSA-N
C17471,BBYSWXUKFBVXAO-UHFFFAOYSA-N
C02366,BBZCPUCZKLTAJQ-UHFFFAOYSA-N
C01888,BCDGQXUMWHRQCB-UHFFFAOYSA-N
C07622,BCEHBSKCWLPMDN-MGPLVRAMSA-N
C07982///C07049,BCGWQEUPMDMJNV-UHFFFAOYSA-N
C17495,BCIWKKMTBRYQJU-INIZCTEOSA-N
C03444///C00985,BCIWWKWCWKQBNF-UHFFFAOYSA-N
C10364,BCJMNZRQJAVDLD-CQRYIUNCSA-N
C10413,BCJMNZRQJAVDLD-FXGRWVCYSA-N
C04033,BCMKHWMDTMUUSI-UHFFFAOYSA-N
C01250,BCPSFKBPHHBDAI-LURJTMIESA-N
C18768,BCQMBFHBDZVHKU-UHFFFAOYSA-N
C07515,BCQZXOMGPXTTIC-UHFFFAOYSA-N
C09468,BCRODGCGQKENCQ-SHQNSFORSA-N
C18548,BCTQJXQXJVLSIG-UHFFFAOYSA-N
C08912,BCUDKRWNGQAFLF-PJFZGHSASA-N
C09330,BCYNGTTVQNJTCV-KFWOGKQRSA-N
C11815,BCYNGTTVQNJTCV-ONGZBVEHSA-N
C09883,BCZFSDNVXODRAJ-JTTNIQEDSA-N
C18379,BCZXFFBUYPCTSJ-UHFFFAOYSA-L
C00058///C18586,BDAGIHXWWSANSR-UHFFFAOYSA-N
C10092,BDBVOZGRVBXANN-UHFFFAOYSA-N
C02122,BDCLDNALSPBWPQ-UHFFFAOYSA-N
C17441,BDCUGHMNUOTFKX-DDRWPPTGSA-N
C08713,BDCURAWBZJMFIK-FLDLCTCNSA-N
C05979,BDERNNFJNOPAEC-UHFFFAOYSA-N
C10007,BDHCXPWIDHVEQN-LKTJRWEVSA-N
C08830,BDHQMRXFDYJGII-UEBIAWITSA-N
C08830,BDHQMRXFDYJGII-XPNRYQHYSA-N
C09801,BDIAUFOIMFAIPU-KVJIRVJXSA-N
C08261,BDJRBEYXGGNYIS-UHFFFAOYSA-N
C17456,BDKBBWGLLDEQEV-ZFRZLUBXSA-N
C11274,BDOBMVIEWHZYDL-UHFFFAOYSA-N
C08771,BDQNCUODBJZKIY-NUPPOKJBSA-N
C09494,BDTUWJXMQGOJIJ-AUPGVYSRSA-N
C14899,BDUIIKXSXFDPEC-LWKDLAHASA-N
C08710,BDYVYNKEWLPLCY-SRCHUMBQSA-N
C07637,BDYYDXJSHYEDGB-UHFFFAOYSA-N
C10300,BEBGSFZOQXPJCT-UHFFFAOYSA-N
C08850,BEDAFJYDKDOALK-FHLCUQDTSA-N
C17565,BEDWWZCYHCGAKV-NERULQDISA-N
C15694,BEFZAMRWPCMWFJ-QJKGZULSSA-N
C04631,BEGZZYPUNCJHKP-DBYWSUQTSA-N
C06011,BEHLMOQXOSLGHN-UHFFFAOYSA-N
C14516,BEJNERDRQOWKJM-UHFFFAOYSA-N
C12600,BELBBZDIHDAJOR-UHFFFAOYSA-N
C19258,BELPJCDYWUCHKF-WAYWQWQTSA-N
C16794,BEOUGZFCUMNGOU-UHFFFAOYSA-N
C14128,BEPGKLOHQTXUHX-UHFFFAOYSA-N
C08435,BEPGTHDUUROBHM-UHFFFAOYSA-N
C05668,BERBFZCUSMQABM-IEXPHMLFSA-N
C05668,BERBFZCUSMQABM-UXYNFSPESA-N
C01761,BERYBAUEDCRDKM-XLOJXEPKSA-N
C07721,BEUONYFZDLXHIB-AAEUAGOBSA-N
C19433,BEYOBVMPDRKTNR-BUHFOSPRSA-N
C16470,BEYYLHUMFMWPLH-AXEMQUGESA-N
C16470,BEYYLHUMFMWPLH-SVHODSNWSA-N
C10147,BEZBZIDWLUURMB-VCACHIOZSA-N
C14407,BFCFYVKQTRLZHA-UHFFFAOYSA-N
C16341,BFDKCISGMFXZOW-KITAFTRQSA-N
C14374,BFEKLMSBXGRXSD-UHFFFAOYSA-N
C09950,BFGQXXNDFKWDMA-UHFFFAOYSA-N
C15388,BFJGDRRSEQORFA-MJCUULBUSA-N
C19299,BFKJFAAPBSQJPD-UHFFFAOYSA-N
C10730,BFKORKXLSJUYSS-RQUSPXKASA-N
C10816,BFLXOMFFVWQPAZ-WLZWUCNJSA-N
C14684,BFMZZSBHQOCQFQ-HTDHLNIYSA-N
C06083,BFNSRKHIVITRJP-VJBYBJRLSA-N
C07534,BFPYWIDHMRZLRN-SLHNCBLASA-N
C16488,BFSYFTQDGRDJNV-AYHFEMFVSA-N
C03731,BFUAJTIVTIKBSB-GOUKQLAUSA-N
C13748,BFWFPORISPXHAR-UHFFFAOYSA-N
C18729,BFWMWWXRWVJXSE-UHFFFAOYSA-M
C09456,BFWXQSLJSDLIAA-GSGOXJSYSA-N
C05966,BFWYTORDSFIVKP-VAEKSGALSA-N
C08162,BFYIZQONLCFLEV-DAELLWKTSA-N
C05498,BFZHCUBIASXHPK-ATWVFEABSA-N
C03747,BFZHCUBIASXHPK-ODYOLWGQSA-N
C03747,BFZHCUBIASXHPK-QJSKAATBSA-N
C12435,BGCANOPAKSHGIV-KCJUWKMLSA-N
C18274,BGDJGAAPLUVPMU-UHFFFAOYSA-N
C11640,BGDMXWQJUGENQP-QPCLWJSESA-N
C01557,BGEBZHIAGXMEMV-UHFFFAOYSA-N
C14157,BGFRISIFIPOKIE-NSBKTGGPSA-N
C11361,BGGYAYMMFYBWEX-KDFQUNDDSA-N
C11361,BGGYAYMMFYBWEX-PJEAHERNSA-N
C16025,BGHSOEHUOOAYMY-JTZMCQEISA-N
C08871,BGKAKFOJZRBENJ-YWBLJHEQSA-N
C15212,BGKASHGJDDQEFI-UHFFFAOYSA-N
C04685///C11367,BGKHCLZFGPIKKU-LDDQNKHRSA-N
C04685,BGKHCLZFGPIKKU-WYMLVPIESA-N
C09813,BGLNPJARTQOCKR-OXXAVVHVSA-N
C04138,BGNAGOFSEBNIJN-QMMMGPOBSA-N
C18444,BGNQYGRXEXDAIQ-UHFFFAOYSA-N
C18474,BGRDGMRNKXEXQD-UHFFFAOYSA-N
C15824,BGRDGTOTEZBYJX-LNMVFDGZSA-N
C07553,BGSZAXLLHYERSY-XQIGCQGXSA-N
C00557,BGTOWKSIORTVQH-UHFFFAOYSA-N
C05683,BGUPNWPPECTFDP-HZAMXZRMSA-N
C18096,BGWGXPAPYGQALX-JDJSBBGDSA-N
C06312,BGWGXPAPYGQALX-JMSAOHGTSA-N
C06312,BGWGXPAPYGQALX-KCDKBNATSA-N
C01097,BGWGXPAPYGQALX-OEXCPVAWSA-N
C00085,BGWGXPAPYGQALX-VRPWFDPXSA-N
C09259,BGXFQDFSVDZUIW-LBPRGKRZSA-N
C15083,BGXXQIDDCWYHIL-UHFFFAOYSA-N
C17099,BGYNLOSBKBOJJD-IUCAKERBSA-N
C10218,BGZMXYWCTRIUII-YLVKXZTISA-N
C08672,BGZNEAVTIQGRHL-SHOKWQLJSA-N
C18736,BGZZWXTVIYUUEY-UHFFFAOYSA-N
C19326,BHAAPTBBJKJZER-UHFFFAOYSA-N
C11216,BHATUINFZWUDIX-UHFFFAOYSA-O
C17464,BHBDCRJVCZOPFM-XBFCOCLRSA-N
C13269,BHELIUBJHYAEDK-OAIUPTLZSA-N
C18143,BHFJBHMTEDLICO-UHFFFAOYSA-N
C10234,BHGCRZWUKWPRDM-JAPFCTHZSA-N
C05332,BHHGXPLMPWCGHP-UHFFFAOYSA-N
C02105,BHLYRWXGMIUIHG-HNNXBMFYSA-N
C05178,BHLYRWXGMIUIHG-OAHLLOKOSA-N
C00696,BHMBVRSPMRCCGG-DCNIGHKFSA-N
C00696,BHMBVRSPMRCCGG-OUTUXVNYSA-N
C15043,BHNJIESAHPLLFU-VAWYXSNFSA-N
C09130,BHOQLEQHXKFSAO-UHFFFAOYSA-N
C12277///C18381///C17392///C08130,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
C12340,BHQAJMGEYYHIGV-JKSUJKDBSA-N
C04661,BHQCQFFYRZLCQQ-KRHHAYMPSA-N
C00695,BHQCQFFYRZLCQQ-OELDTZBJSA-N
C17737,BHQCQFFYRZLCQQ-PGHAKIONSA-N
C17644,BHQCQFFYRZLCQQ-UTLSPDKDSA-N
C08781,BHRGGWSNTHQGED-QNHMRRABSA-N
C18706,BHRZNVHARXXAHW-UHFFFAOYSA-N
C18010,BHSURCCZOBVHJJ-NWOHMYAQSA-N
C06330///C11503,BHTNYVRPYQQOMJ-UHFFFAOYSA-N
C05465,BHTRKEVKTKCXOH-BJLOMENOSA-N
C16868,BHTRKEVKTKCXOH-LBSADWJPSA-N
C08337,BHUCUDQLYLLDIA-ZHFVSHRQSA-N
C18114,BHWVLZJTVIYLIV-UHFFFAOYSA-N
C04690,BHXUWJPOOLFBAP-DJWKRKHSSA-N
C15714,BHYCLFCOZPICKT-CNDSVILGSA-N
C04806,BHYDXVJSMVVTCR-GKHSOPKPSA-N
C04806,BHYDXVJSMVVTCR-NQRZIZCBSA-N
C04806,BHYDXVJSMVVTCR-YWXAGLIRSA-N
C18043,BHYOQNUELFTYRT-DPAQBDIFSA-N
C16354,BIBNUKILYWNEFA-XQCSBWSISA-O
C07016,BIDNLKIUORFRQP-FKDWWROVSA-N
C17708,BIDUPMYXGFNAEJ-APGVDKLISA-N
C04230,BIEOSECQPGGZMF-NAIWXXGBSA-O
C15744,BIEZHRIRLVWXFT-FDAUJORUSA-N
C12166,BIGUPJIJZYZJMV-VIBAHUMZSA-N
C17049,BIJFTRIMTHYJOV-QRWZCSJESA-N
C14519,BIJNHUAPTJVVNQ-UHFFFAOYSA-N
C17672,BIJOPUWEMBBDEG-UHFFFAOYSA-N
C10907,BIKACRYIQSLICJ-UHFFFAOYSA-N
C02750,BILXTXFCLYPNMR-ONEGZZNKSA-N
C08599,BIPAHAFBQLWRMC-SUOWZELTSA-N
C08599,BIPAHAFBQLWRMC-XGHQZXLPSA-N
C19050,BIQOEDQVNIYWPQ-UHFFFAOYSA-N
C00345,BIRSGZKFKXLSJQ-SQOUGZDYSA-N
C01631,BIRZKUUPHCQOPK-GJZGRUSLSA-N
C16526,BITHHVVYSMSWAG-KTKRTIGZSA-N
C18681,BITLBWAPSKBLOM-UWPRAYNDSA-N
C02504,BITYXLXUCSKTJS-UHFFFAOYSA-N
C02504,BITYXLXUCSKTJS-ZETCQYMHSA-N
C17917,BIUULCNWWFDCPG-UHFFFAOYSA-N
C09701,BIUVCPLWWOLECJ-LIHVSQBMSA-N
C17701,BIVUTZYWJNTGDG-GTMVCPGISA-N
C14176,BIWJNBZANLAXMG-UHFFFAOYSA-N
C19764,BIWLELKAFXRPDE-LMARSQGMSA-N
C05430,BIWLELKAFXRPDE-UHFFFAOYSA-N
C05430,BIWLELKAFXRPDE-WTXAYMOSSA-N
C15857,BIWLELKAFXRPDE-ZURBLSRNSA-N
C18073,BIYOYDFZENIVGB-FOXWYSRTSA-N
C19706,BJBUEDPLEOHJGE-DMTCNVIQSA-N
C05147,BJBUEDPLEOHJGE-IMJSIDKUSA-N
C18157,BJEMYNDCFDVJRP-PVMVIUQGSA-L
C00149,BJEPYKJPYRNKOW-REOHCLBHSA-N
C00711,BJEPYKJPYRNKOW-UHFFFAOYSA-N
C00497,BJEPYKJPYRNKOW-UWTATZPHSA-N
C07105,BJFIDCADFRDPIO-UHFFFAOYSA-N
C02740,BJGNCJDXODQBOB-SSDOTTSWSA-N
D09007,BJHIKXHVCXFQLS-PQLUHFTBSA-N
C06468,BJHIKXHVCXFQLS-PUFIMZNGSA-N
C07087,BJIODCHLKBGSCT-BZDQXIRASA-N
C10469,BJIOGJUNALELMI-ONEGZZNKSA-N
C04590,BJLPWUCPFAJINB-UAQSTNRTSA-N
C02390,BJNBRIBHKLJMAG-UHFFFAOYSA-N
C13588,BJNLLBUOHPVGFT-PKMGYIMSSA-N
C06975,BJOLKYGKSZKIGU-UHFFFAOYSA-N
C09394,BJPSSVHNEGMBDQ-NUZBWSBOSA-N
C09287,BJPSSVHNEGMBDQ-OAACRXHESA-N
C03690,BJQHLKABXJIVAM-UHFFFAOYSA-N
C04894,BJRIMGIVIIHCDH-UGSCTMCDSA-N
C03577,BJRMBXPQAMDCMG-CMJQBAFXSA-N
C03577,BJRMBXPQAMDCMG-QHZDNRHLSA-N
C06186,BJRNKVDFDLYUGJ-RMPHRYRLSA-N
C12079,BJRNKVDFDLYUGJ-ZIQFBCGOSA-N
C12367,BJSNGVYBQJIGRT-UHFFFAOYSA-N
C17168,BJVWSKGRRKQZGZ-UHFFFAOYSA-N
C16418,BJYHZSNSMVEQEH-SJORKVTESA-N
C12919,BJYLYJCXYAMOFT-SEZLTJOTSA-N
C15192,BJYNFFFDYZKDTE-NPBKEMFKSA-N
C04002,BJYPZFUWWJSAKC-ARJAWSKDSA-N
C16579,BJYPZFUWWJSAKC-ONEGZZNKSA-N
C09038,BJYVZJQGRUSSBS-BMZZKGLRSA-N
C14669,BJZVIASULZGRCL-YRCLAMMRSA-N
C00233,BKAJNAXTPSGJCU-UHFFFAOYSA-N
C18967,BKAQXYNWONVOAX-UHFFFAOYSA-N
C04294,BKAWJIRCKVUVED-UHFFFAOYSA-N
C06096,BKBYHSYZKIAJDA-LPEMZMRWSA-N
C06096,BKBYHSYZKIAJDA-WWSAFQOPSA-N
C16559,BKCJZNIZRWYHBN-UHFFFAOYSA-N
C17814,BKGUPIVDQHHVMV-RZGKOBFOSA-N
C17499,BKIACVAZUKISOR-MKMNVTDBSA-N
C11538,BKIWSQUNFCJSOI-HZUOBFSFSA-M
C11783,BKMGDPNQILJWLI-VFZBCNBRSA-N
C17643,BKRBOORGXGTRIL-PKUNEWLESA-N
C13885,BKRKPWQBIFVASS-ZCXUNETKSA-N
C19752,BKRLNEMLMVJATK-CYBMUJFWSA-N
C15144,BKSZWISEIVLVFV-LUMNHQOCSA-N
C01344,BKUSIKGSPSFQAC-RRKCRQDMSA-N
C19128,BKVRQJSQZDTXCG-UHFFFAOYSA-N
C10864,BKWVNPXVPQOROM-UHFFFAOYSA-N
C16259,BKZKSSHAWFCVDU-JLIFGLSWSA-N
C14363,BLAYIQLVUNIICD-UHFFFAOYSA-N
C09542,BLDTUWFMPJJRPR-PNQYDXICSA-N
C14116,BLFNYMNSRZKVBB-OUXQTKLWSA-N
C20181,BLGPPSRDEKNCLT-CDWXYHGHSA-N
C09256,BLGXFZZNTVWLAY-SCYLSFHTSA-N
C01020,BLHCMGRVFXRYRN-UHFFFAOYSA-N
C04904,BLHSZJFFDPSTHR-FZNRESIQSA-N
C13482,BLHVJAAEHMLMOI-UHFFFAOYSA-N
C07141,BLJRIMJGRPQVNF-JTQLQIEISA-N
C04916,BLKFNHOCHNCLII-GHVQHMAVSA-N
D08880,BLMPQMFVWMYDKT-NZTKNTHTSA-N
C17944,BLNRPHBKOMCMBX-ABXVWLFBSA-N
C14149,BLNVGTGPKHCQME-UHFFFAOYSA-N
C00195,BLTCBVOJNNKFKC-QUDYQQOWSA-N
C09538,BLUAFEHZUWYNDE-NNWCWBAJSA-N
C19450,BLVHWJCLSMYFMT-UHFFFAOYSA-N
C15935,BLYISYDKTSMYSK-GKZFAFHHSA-N
C14423,BLYXNIHKOMELAP-UHFFFAOYSA-N
C20698,BLZVCIGGICSWIG-UHFFFAOYSA-N
C18316,BMBZVGUSOUAIMK-UHFFFAOYSA-N
C02640,BMFVGAAISNGQNM-UHFFFAOYSA-N
C19394,BMIAHKYKCHRGBA-UHFFFAOYSA-N
C19539,BMIPMKQAAJKBKP-UHFFFAOYSA-N
C12001,BMKVJAXXBOWJEE-BPFVPZITSA-N
C08717,BMLIIPOXVWESJG-LMBCONBSSA-N
